Order Id,Supplier,Commodity,Order Country,Order Region,Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delay_Days,Late_delivery_risk,Order Item Quantity,Sales
18570,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,6,4,2,1,5,250.0
19542,España,Semiconductors,España,Southern Europe,Standard Class,3,4,-1,0,5,250.0
62092,Francia,Semiconductors,Francia,Western Europe,Standard Class,3,4,-1,0,5,250.0
50898,Ucrania,Interior Components,Ucrania,Eastern Europe,Standard Class,4,4,0,0,5,199.9499969
19258,Irlanda,Semiconductors,Irlanda,Northern Europe,Standard Class,4,4,0,0,5,250.0
68614,Francia,Semiconductors,Francia,Western Europe,Standard Class,5,4,1,1,5,250.0
67494,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,5,4,1,1,5,250.0
10782,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,3,4,-1,0,5,250.0
19848,Reino Unido,Mechanical Assemblies,Reino Unido,Northern Europe,Standard Class,4,4,0,0,5,150.0
19713,Italia,Semiconductors,Italia,Southern Europe,Standard Class,4,4,0,0,5,250.0
48122,Rusia,Interior Components,Rusia,Eastern Europe,Standard Class,3,4,-1,0,5,199.9499969
11657,Francia,Semiconductors,Francia,Western Europe,Standard Class,3,4,-1,0,5,250.0
64763,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,5,199.9499969
17307,Suiza,Interior Components,Suiza,Western Europe,Standard Class,3,4,-1,0,5,199.9499969
11972,Francia,Plastic Components,Francia,Western Europe,Standard Class,3,4,-1,0,5,124.9499969
15520,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,6,4,2,1,5,239.9499969
20069,España,Mechanical Assemblies,España,Southern Europe,Standard Class,5,4,1,1,5,149.9499969
18878,Países Bajos,Metal Components,Países Bajos,Western Europe,Standard Class,4,4,0,0,5,499.9500122
17434,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,5,139.9499969
17097,Bélgica,Interior Components,Bélgica,Western Europe,Standard Class,3,4,-1,0,5,299.9500122
44564,Hungría,Interior Components,Hungría,Eastern Europe,Standard Class,5,4,1,1,5,299.9500122
11624,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,5,299.9500122
13024,Italia,Interior Components,Italia,Southern Europe,Standard Class,5,4,1,1,5,299.9500122
63511,Alemania,Interior Components,Alemania,Western Europe,Standard Class,2,4,-2,0,5,299.9500122
12048,Alemania,Interior Components,Alemania,Western Europe,Standard Class,4,4,0,0,5,299.9500122
17434,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,5,299.9500122
11698,España,Interior Components,España,Southern Europe,Standard Class,4,4,0,0,5,299.9500122
18351,España,Interior Components,España,Southern Europe,Standard Class,2,4,-2,0,5,199.9499969
17972,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,3,4,-1,0,5,250.0
65503,Francia,Semiconductors,Francia,Western Europe,Standard Class,4,4,0,0,5,250.0
12048,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,4,4,0,0,5,250.0
67954,Bélgica,Semiconductors,Bélgica,Western Europe,Standard Class,5,4,1,1,5,250.0
67954,Bélgica,Semiconductors,Bélgica,Western Europe,Standard Class,5,4,1,1,5,250.0
66645,Suecia,Interior Components,Suecia,Northern Europe,Standard Class,6,4,2,1,5,199.9499969
65256,Italia,Interior Components,Italia,Southern Europe,Standard Class,2,4,-2,0,5,199.9499969
63802,Italia,Interior Components,Italia,Southern Europe,Standard Class,3,4,-1,0,5,199.9499969
61996,Francia,Interior Components,Francia,Western Europe,Standard Class,2,4,-2,0,5,199.9499969
63663,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,4,4,0,0,5,250.0
16202,Alemania,Mechanical Assemblies,Alemania,Western Europe,Standard Class,3,4,-1,0,5,150.0
11624,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,5,79.94999695
18929,Dinamarca,Battery Materials,Dinamarca,Northern Europe,Standard Class,5,4,1,1,5,259.9500122
19712,Austria,Plastic Components,Austria,Western Europe,Standard Class,3,4,-1,0,5,124.9499969
51671,Brasil,Interior Components,Brasil,South America,Standard Class,2,4,-2,0,5,124.9499969
4258,México,Semiconductors,México,Central America,Standard Class,4,4,0,0,5,224.9499969
56829,México,Metal Components,México,Central America,Standard Class,5,4,1,1,5,150.0
5604,México,Metal Components,México,Central America,Standard Class,5,4,1,1,5,499.9500122
56829,México,Metal Components,México,Central America,Standard Class,5,4,1,1,5,499.9500122
1138,El Salvador,Metal Components,El Salvador,Central America,Standard Class,4,4,0,0,5,499.9500122
55016,Bolivia,Metal Components,Bolivia,South America,Standard Class,2,4,-2,0,5,499.9500122
2874,Venezuela,Metal Components,Venezuela,South America,Standard Class,5,4,1,1,5,499.9500122
1654,Ecuador,Metal Components,Ecuador,South America,Standard Class,5,4,1,1,5,499.9500122
56829,México,Semiconductors,México,Central America,Standard Class,5,4,1,1,5,274.8500061
59603,México,Metal Components,México,Central America,Standard Class,4,4,0,0,5,499.9500122
60105,Guatemala,Metal Components,Guatemala,Central America,Standard Class,6,4,2,1,5,499.9500122
57483,El Salvador,Metal Components,El Salvador,Central America,Standard Class,4,4,0,0,5,499.9500122
55781,México,Metal Components,México,Central America,Standard Class,2,4,-2,0,5,499.9500122
54924,México,Metal Components,México,Central America,Standard Class,5,4,1,1,5,499.9500122
53475,Panamá,Metal Components,Panamá,Central America,Standard Class,6,4,2,1,5,499.9500122
58294,México,Metal Components,México,Central America,Standard Class,5,4,1,1,5,499.9500122
51519,Nicaragua,Metal Components,Nicaragua,Central America,Standard Class,5,4,1,1,5,499.9500122
10237,Brasil,Metal Components,Brasil,South America,Standard Class,3,4,-1,0,5,499.9500122
58294,México,Metal Components,México,Central America,Standard Class,5,4,1,1,5,499.9500122
53393,Brasil,Metal Components,Brasil,South America,Standard Class,4,4,0,0,5,499.9500122
54802,Honduras,Metal Components,Honduras,Central America,Standard Class,3,4,-1,0,5,499.9500122
3398,Cuba,Metal Components,Cuba,Caribbean,Standard Class,4,4,0,0,5,499.9500122
51711,Martinica,Metal Components,Martinica,Caribbean,Standard Class,2,4,-2,0,5,499.9500122
51513,México,Interior Components,México,Central America,Standard Class,4,4,0,0,5,299.9500122
9212,Honduras,Interior Components,Honduras,Central America,Standard Class,3,4,-1,0,5,299.9500122
1755,Honduras,Interior Components,Honduras,Central America,Standard Class,6,4,2,1,5,299.9500122
1138,El Salvador,Interior Components,El Salvador,Central America,Standard Class,4,4,0,0,5,299.9500122
59438,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,4,4,0,0,5,299.9500122
8243,Brasil,Interior Components,Brasil,South America,Standard Class,4,4,0,0,5,299.9500122
2115,México,Interior Components,México,Central America,Standard Class,6,4,2,1,5,299.9500122
53127,Haití,Interior Components,Haití,Caribbean,Standard Class,3,4,-1,0,5,299.9500122
602,Honduras,Interior Components,Honduras,Central America,Standard Class,3,4,-1,0,5,299.9500122
6702,Brasil,Interior Components,Brasil,South America,Standard Class,3,4,-1,0,5,299.9500122
57357,México,Interior Components,México,Central America,Standard Class,3,4,-1,0,5,299.9500122
54659,México,Interior Components,México,Central America,Standard Class,5,4,1,1,5,299.9500122
9368,Panamá,Interior Components,Panamá,Central America,Standard Class,4,4,0,0,5,299.9500122
5617,Brasil,Interior Components,Brasil,South America,Standard Class,3,4,-1,0,5,299.9500122
59391,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,5,299.9500122
61128,Brasil,Interior Components,Brasil,South America,Standard Class,4,4,0,0,5,299.9500122
3748,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,4,4,0,0,5,299.9500122
60752,México,Interior Components,México,Central America,Standard Class,3,4,-1,0,5,299.9500122
53475,Panamá,Interior Components,Panamá,Central America,Standard Class,6,4,2,1,5,299.9500122
7097,México,Interior Components,México,Central America,Standard Class,3,4,-1,0,5,299.9500122
6313,Panamá,Interior Components,Panamá,Central America,Standard Class,4,4,0,0,5,299.9500122
5604,México,Interior Components,México,Central America,Standard Class,5,4,1,1,5,299.9500122
61378,Brasil,Interior Components,Brasil,South America,Standard Class,4,4,0,0,5,299.9500122
741,El Salvador,Interior Components,El Salvador,Central America,Standard Class,2,4,-2,0,5,299.9500122
57067,México,Interior Components,México,Central America,Standard Class,3,4,-1,0,5,299.9500122
7313,México,Interior Components,México,Central America,Standard Class,4,4,0,0,5,299.9500122
3005,México,Interior Components,México,Central America,Standard Class,6,4,2,1,5,299.9500122
59346,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,5,299.9500122
52586,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,5,299.9500122
55378,Haití,Interior Components,Haití,Caribbean,Standard Class,4,4,0,0,5,299.9500122
56165,Honduras,Interior Components,Honduras,Central America,Standard Class,6,4,2,1,5,299.9500122
54301,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,5,299.9500122
51519,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,5,4,1,1,5,299.9500122
59568,Argentina,Interior Components,Argentina,South America,Standard Class,4,4,0,0,5,299.9500122
55356,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,2,4,-2,0,5,299.9500122
290,El Salvador,Interior Components,El Salvador,Central America,Standard Class,6,4,2,1,5,199.9499969
2999,Argentina,Semiconductors,Argentina,South America,Standard Class,5,4,1,1,5,250.0
6493,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,4,4,0,0,5,199.9499969
2670,México,Interior Components,México,Central America,Standard Class,6,4,2,1,5,199.9499969
57523,Panamá,Semiconductors,Panamá,Central America,Standard Class,4,4,0,0,5,250.0
54048,México,Semiconductors,México,Central America,Standard Class,4,4,0,0,5,250.0
4258,México,Semiconductors,México,Central America,Standard Class,4,4,0,0,5,250.0
1654,Ecuador,Interior Components,Ecuador,South America,Standard Class,5,4,1,1,5,199.9499969
2195,Panamá,Interior Components,Panamá,Central America,Standard Class,6,4,2,1,5,199.9499969
55056,México,Semiconductors,México,Central America,Standard Class,2,4,-2,0,5,250.0
58961,Venezuela,Semiconductors,Venezuela,South America,Standard Class,2,4,-2,0,5,250.0
53453,Brasil,Semiconductors,Brasil,South America,Standard Class,4,4,0,0,5,250.0
6412,Cuba,Interior Components,Cuba,Caribbean,Standard Class,3,4,-1,0,5,199.9499969
3237,México,Interior Components,México,Central America,Standard Class,3,4,-1,0,5,199.9499969
58619,México,Semiconductors,México,Central America,Standard Class,5,4,1,1,5,250.0
4978,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,4,4,0,0,5,199.9499969
4891,México,Semiconductors,México,Central America,Standard Class,2,4,-2,0,5,250.0
55258,México,Interior Components,México,Central America,Standard Class,4,4,0,0,5,199.9499969
57842,Panamá,Semiconductors,Panamá,Central America,Standard Class,3,4,-1,0,5,250.0
53198,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,4,4,0,0,5,150.0
184,Haití,Interior Components,Haití,Caribbean,Standard Class,5,4,1,1,5,199.9499969
53833,Guadalupe,Semiconductors,Guadalupe,Caribbean,Standard Class,4,4,0,0,5,250.0
5094,Cuba,Semiconductors,Cuba,Caribbean,Standard Class,5,4,1,1,5,250.0
55672,Panamá,Interior Components,Panamá,Central America,Standard Class,3,4,-1,0,5,199.9499969
57842,Panamá,Semiconductors,Panamá,Central America,Standard Class,3,4,-1,0,5,250.0
56355,México,Semiconductors,México,Central America,Standard Class,6,4,2,1,5,250.0
6222,República Dominicana,Semiconductors,República Dominicana,Caribbean,Standard Class,3,4,-1,0,5,250.0
60345,México,Interior Components,México,Central America,Standard Class,6,4,2,1,5,199.9499969
51519,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,5,4,1,1,5,199.9499969
6222,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,3,4,-1,0,5,199.9499969
54010,Brasil,Semiconductors,Brasil,South America,Standard Class,6,4,2,1,5,250.0
57357,México,Semiconductors,México,Central America,Standard Class,3,4,-1,0,5,250.0
51622,Brasil,Semiconductors,Brasil,South America,Standard Class,3,4,-1,0,5,250.0
8907,Cuba,Semiconductors,Cuba,Caribbean,Standard Class,3,4,-1,0,5,250.0
3399,Cuba,Semiconductors,Cuba,Caribbean,Standard Class,5,4,1,1,5,250.0
10047,Brasil,Interior Components,Brasil,South America,Standard Class,3,4,-1,0,5,199.9499969
58854,Brasil,Semiconductors,Brasil,South America,Standard Class,5,4,1,1,5,250.0
664,Brasil,Semiconductors,Brasil,South America,Standard Class,5,4,1,1,5,250.0
54045,Colombia,Interior Components,Colombia,South America,Standard Class,6,4,2,1,5,199.9499969
615,Brasil,Semiconductors,Brasil,South America,Standard Class,6,4,2,1,5,250.0
7045,Trinidad y Tobago,Interior Components,Trinidad y Tobago,Caribbean,Standard Class,6,4,2,1,5,199.9499969
5517,Barbados,Interior Components,Barbados,Caribbean,Standard Class,3,4,-1,0,5,199.9499969
58521,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,2,4,-2,0,5,199.9499969
45,México,Interior Components,México,Central America,Standard Class,6,4,2,1,5,199.9499969
59760,Guatemala,Semiconductors,Guatemala,Central America,Standard Class,6,4,2,1,5,250.0
9357,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,3,4,-1,0,5,199.9499969
59760,Guatemala,Interior Components,Guatemala,Central America,Standard Class,6,4,2,1,5,199.9499969
1315,Brasil,Interior Components,Brasil,South America,Standard Class,6,4,2,1,5,199.9499969
9346,México,Semiconductors,México,Central America,Standard Class,2,4,-2,0,5,250.0
2115,México,Battery Materials,México,Central America,Standard Class,6,4,2,1,5,239.9499969
45,México,Interior Components,México,Central America,Standard Class,6,4,2,1,5,79.94999695
55907,México,Battery Materials,México,Central America,Standard Class,3,4,-1,0,5,239.9499969
56384,Cuba,Interior Components,Cuba,Caribbean,Standard Class,5,4,1,1,5,79.94999695
55056,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,5,79.94999695
56355,México,Battery Materials,México,Central America,Standard Class,6,4,2,1,5,159.9499969
4565,México,Interior Components,México,Central America,Standard Class,6,4,2,1,5,109.9499969
52254,México,Battery Materials,México,Central America,Standard Class,5,4,1,1,5,259.9500122
60984,México,Metal Components,México,Central America,Standard Class,5,4,1,1,5,499.9500122
52961,Nicaragua,Metal Components,Nicaragua,Central America,Standard Class,2,4,-2,0,5,499.9500122
55531,Panamá,Interior Components,Panamá,Central America,Standard Class,2,4,-2,0,5,299.9500122
57895,Honduras,Interior Components,Honduras,Central America,Standard Class,6,4,2,1,5,299.9500122
56215,Honduras,Interior Components,Honduras,Central America,Standard Class,6,4,2,1,5,299.9500122
56001,Perú,Interior Components,Perú,South America,Standard Class,2,4,-2,0,5,299.9500122
57883,Honduras,Interior Components,Honduras,Central America,Standard Class,4,4,0,0,5,299.9500122
51778,Brasil,Interior Components,Brasil,South America,Standard Class,4,4,0,0,5,299.9500122
58651,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,2,4,-2,0,5,299.9500122
60984,México,Interior Components,México,Central America,Standard Class,5,4,1,1,5,199.9499969
5986,Ecuador,Semiconductors,Ecuador,South America,Standard Class,2,4,-2,0,5,250.0
3780,El Salvador,Semiconductors,El Salvador,Central America,Standard Class,6,4,2,1,5,250.0
8779,El Salvador,Battery Materials,El Salvador,Central America,Standard Class,5,4,1,1,5,259.9500122
54857,México,Plastic Components,México,Central America,Standard Class,3,4,-1,0,5,124.9499969
22874,China,Interior Components,China,Eastern Asia,Standard Class,5,4,1,1,5,124.9499969
28251,Tailandia,Metal Components,Tailandia,Southeast Asia,Standard Class,2,4,-2,0,5,299.9500122
50475,Irán,Metal Components,Irán,South Asia,Standard Class,6,4,2,1,5,299.9500122
26900,Australia,Metal Components,Australia,Oceania,Standard Class,6,4,2,1,5,499.9500122
23113,Australia,Metal Components,Australia,Oceania,Standard Class,4,4,0,0,5,499.9500122
25703,Pakistán,Metal Components,Pakistán,South Asia,Standard Class,4,4,0,0,5,499.9500122
27215,Vietnam,Metal Components,Vietnam,Southeast Asia,Standard Class,6,4,2,1,5,499.9500122
20856,Japón,Metal Components,Japón,Eastern Asia,Standard Class,2,4,-2,0,5,499.9500122
22272,China,Metal Components,China,Eastern Asia,Standard Class,3,4,-1,0,5,499.9500122
31188,Nueva Zelanda,Metal Components,Nueva Zelanda,Oceania,Standard Class,4,4,0,0,5,499.9500122
31188,Nueva Zelanda,Metal Components,Nueva Zelanda,Oceania,Standard Class,4,4,0,0,5,499.9500122
22658,Pakistán,Metal Components,Pakistán,South Asia,Standard Class,4,4,0,0,5,499.9500122
31151,Australia,Metal Components,Australia,Oceania,Standard Class,2,4,-2,0,5,499.9500122
25479,Australia,Metal Components,Australia,Oceania,Standard Class,5,4,1,1,5,499.9500122
27383,Corea del Sur,Metal Components,Corea del Sur,Eastern Asia,Standard Class,4,4,0,0,5,499.9500122
45189,Irán,Metal Components,Irán,South Asia,Standard Class,5,4,1,1,5,499.9500122
28905,Tailandia,Interior Components,Tailandia,Southeast Asia,Standard Class,6,4,2,1,5,299.9500122
41330,Turquía,Interior Components,Turquía,West Asia,Standard Class,6,4,2,1,5,299.9500122
21010,India,Interior Components,India,South Asia,Standard Class,6,4,2,1,5,299.9500122
22113,Singapur,Interior Components,Singapur,Southeast Asia,Standard Class,4,4,0,0,5,299.9500122
49747,Irak,Interior Components,Irak,West Asia,Standard Class,3,4,-1,0,5,299.9500122
24403,India,Interior Components,India,South Asia,Standard Class,4,4,0,0,5,299.9500122
24636,India,Interior Components,India,South Asia,Standard Class,2,4,-2,0,5,299.9500122
26034,Japón,Interior Components,Japón,Eastern Asia,Standard Class,5,4,1,1,5,299.9500122
