Order Id,Supplier,Commodity,Order Country,Order Region,Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delay_Days,Late_delivery_risk,Order Item Quantity,Sales,Risk_Probability
49438,SudAfrica,Semiconductors,SudAfrica,Southern Africa,First Class,2,1,1,1,1,199.9900055,0.9545317
49434,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Second Class,5,2,3,1,1,199.9900055,0.97945124
49434,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Second Class,5,2,3,1,1,199.9900055,0.97945124
49433,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Second Class,4,2,2,1,1,199.9900055,0.9810985
49433,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Second Class,4,2,2,1,1,199.9900055,0.9810985
49425,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Second Class,6,2,4,1,1,199.9900055,0.98214597
49421,CamerÃºn,Semiconductors,CamerÃºn,Central Africa,Second Class,2,2,0,0,1,199.9900055,1.2516691e-05
49417,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
49416,Marruecos,Semiconductors,Marruecos,North Africa,First Class,2,1,1,1,1,199.9900055,0.9880084
49413,Nigeria,Semiconductors,Nigeria,West Africa,First Class,2,1,1,1,1,199.9900055,0.955923
49413,Nigeria,Semiconductors,Nigeria,West Africa,First Class,2,1,1,1,1,199.9900055,0.955923
49412,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,3,2,1,1,1,199.9900055,0.95986086
49406,Egipto,Semiconductors,Egipto,North Africa,Standard Class,2,4,-2,0,1,199.9900055,1.7730652e-05
49402,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
49401,Eslovaquia,Semiconductors,Eslovaquia,Eastern Europe,Standard Class,2,4,-2,0,1,199.9900055,1.794434e-05
49398,Eslovaquia,Semiconductors,Eslovaquia,Eastern Europe,Standard Class,4,4,0,0,1,199.9900055,1.9109208e-05
49395,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
49389,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,5,4,1,1,1,199.9900055,0.95737
49388,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
49385,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,6,4,2,1,1,199.9900055,0.94984335
49384,Argelia,Semiconductors,Argelia,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.9766887
49383,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.2317694e-05
49381,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
49361,Ucrania,Semiconductors,Ucrania,Eastern Europe,Second Class,2,2,0,0,1,199.9900055,2.7211861e-05
49361,Ucrania,Semiconductors,Ucrania,Eastern Europe,Second Class,2,2,0,0,1,199.9900055,2.7211861e-05
49357,Croacia,Semiconductors,Croacia,Southern Europe,Same Day,0,0,0,0,1,199.9900055,2.2017648e-05
49354,AzerbaiyÃ¡n,Semiconductors,AzerbaiyÃ¡n,West Asia,Same Day,0,0,0,0,1,199.9900055,1.8837618e-05
49351,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
49337,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
49326,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,2,4,-2,0,1,199.9900055,2.0483432e-05
49324,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,5,4,1,1,1,199.9900055,0.95737
49322,Israel,Semiconductors,Israel,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.3907582e-05
49322,Israel,Semiconductors,Israel,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.3907582e-05
49318,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
49310,Kenia,Semiconductors,Kenia,East Africa,Standard Class,6,4,2,1,1,199.9900055,0.9539258
49304,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.98909783
49303,Siria,Semiconductors,Siria,West Asia,Same Day,1,0,1,1,1,199.9900055,0.9635577
49302,Egipto,Semiconductors,Egipto,North Africa,Standard Class,3,4,-1,0,1,199.9900055,1.7730652e-05
49292,Polonia,Semiconductors,Polonia,Eastern Europe,Standard Class,3,4,-1,0,1,199.9900055,1.940378e-05
49290,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9710452
49282,Rusia,Semiconductors,Rusia,Eastern Europe,Second Class,3,2,1,1,1,199.9900055,0.98634076
49278,Nigeria,Semiconductors,Nigeria,West Africa,Same Day,0,0,0,0,1,199.9900055,1.2749738e-05
49273,Marruecos,Semiconductors,Marruecos,North Africa,Same Day,0,0,0,0,1,199.9900055,1.3199666e-05
49254,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,5,4,1,1,1,199.9900055,0.95737
49240,BenÃ­n,Semiconductors,BenÃ­n,West Africa,Standard Class,6,4,2,1,1,199.9900055,0.970051
49237,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,3,4,-1,0,1,199.9900055,2.0105597e-05
49235,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Standard Class,6,4,2,1,1,199.9900055,0.9798814
49224,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,5,4,1,1,1,199.9900055,0.96432805
49212,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,3,4,-1,0,1,199.9900055,1.536826e-05
49212,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,3,4,-1,0,1,199.9900055,1.536826e-05
49209,Egipto,Semiconductors,Egipto,North Africa,Standard Class,5,4,1,0,1,199.9900055,0.9253047
49206,Ghana,Semiconductors,Ghana,West Africa,Same Day,0,0,0,0,1,199.9900055,1.19803635e-05
49205,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Standard Class,6,4,2,1,1,199.9900055,0.94545627
49190,Rusia,Semiconductors,Rusia,Eastern Europe,Standard Class,6,4,2,1,1,199.9900055,0.95770717
49184,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,5,4,1,1,1,199.9900055,0.96432805
49176,Kenia,Semiconductors,Kenia,East Africa,Same Day,1,0,1,1,1,199.9900055,0.95950866
49169,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Standard Class,5,4,1,1,1,199.9900055,0.9470164
49164,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.98909783
49150,AzerbaiyÃ¡n,Semiconductors,AzerbaiyÃ¡n,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.97679543
49138,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
49133,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
49129,Zambia,Semiconductors,Zambia,East Africa,Second Class,5,2,3,1,1,199.9900055,0.98873657
49127,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,3,2,1,1,1,199.9900055,0.95986086
49127,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,3,2,1,1,1,199.9900055,0.95986086
49127,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,3,2,1,1,1,199.9900055,0.95986086
49115,Ghana,Semiconductors,Ghana,West Africa,Standard Class,6,4,2,1,1,199.9900055,0.9467937
49115,Ghana,Semiconductors,Ghana,West Africa,Standard Class,6,4,2,1,1,199.9900055,0.9467937
49112,Angola,Semiconductors,Angola,Central Africa,Second Class,3,2,1,1,1,199.9900055,0.9546962
49107,Ucrania,Semiconductors,Ucrania,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.9710904
49102,Mozambique,Semiconductors,Mozambique,East Africa,Standard Class,3,4,-1,0,1,199.9900055,1.441267e-05
49102,Mozambique,Semiconductors,Mozambique,East Africa,Standard Class,3,4,-1,0,1,199.9900055,1.441267e-05
49082,Rusia,Semiconductors,Rusia,Eastern Europe,Standard Class,3,4,-1,0,1,199.9900055,1.5120408e-05
49074,Canada,Semiconductors,Canada,Canada,Standard Class,5,4,1,1,1,199.9900055,0.9630891
49073,Mozambique,Semiconductors,Mozambique,East Africa,Second Class,4,2,2,1,1,199.9900055,0.9708509
49071,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Second Class,2,2,0,0,1,199.9900055,1.1491386e-05
49071,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Second Class,2,2,0,0,1,199.9900055,1.1491386e-05
49062,Egipto,Semiconductors,Egipto,North Africa,Same Day,0,0,0,0,1,199.9900055,1.1366188e-05
49057,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,3,2,1,1,1,199.9900055,0.95986086
49050,Angola,Semiconductors,Angola,Central Africa,First Class,2,1,1,1,1,199.9900055,0.9460939
49040,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,6,4,2,0,1,199.9900055,0.94984335
49040,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,6,4,2,0,1,199.9900055,0.94984335
49039,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,5,4,1,1,1,199.9900055,0.95737
49038,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
49036,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,2,4,-2,0,1,199.9900055,1.536826e-05
49036,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,2,4,-2,0,1,199.9900055,1.536826e-05
49033,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
49029,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,5,2,3,1,1,199.9900055,0.96166414
49022,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Standard Class,3,4,-1,0,1,199.9900055,1.5613814e-05
49018,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,4,4,0,0,1,199.9900055,2.1813124e-05
49011,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,2,4,-2,0,1,199.9900055,1.536826e-05
49008,Ghana,Semiconductors,Ghana,West Africa,Second Class,4,2,2,1,1,199.9900055,0.9664496
49004,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,5,4,1,1,1,199.9900055,0.96703756
49000,Bielorrusia,Semiconductors,Bielorrusia,Eastern Europe,Same Day,0,0,0,0,1,199.9900055,2.1656839e-05
48998,Ucrania,Semiconductors,Ucrania,Eastern Europe,Same Day,0,0,0,0,1,199.9900055,1.9354693e-05
48989,KazajistÃ¡n,Semiconductors,KazajistÃ¡n,Central Asia,Second Class,5,2,3,1,1,199.9900055,0.9719587
48986,Zambia,Semiconductors,Zambia,East Africa,Standard Class,2,4,-2,0,1,199.9900055,2.4784307e-05
48983,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Standard Class,4,4,0,0,1,199.9900055,1.1277307e-05
48980,Namibia,Semiconductors,Namibia,Southern Africa,Standard Class,6,4,2,1,1,199.9900055,0.95707554
48972,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
48966,Tanzania,Semiconductors,Tanzania,East Africa,Standard Class,2,4,-2,0,1,199.9900055,1.1928378e-05
48957,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
48950,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9710452
48946,Bulgaria,Semiconductors,Bulgaria,Eastern Europe,Standard Class,2,4,-2,0,1,199.9900055,1.794434e-05
48934,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,First Class,2,1,1,1,1,199.9900055,0.9389148
48922,Marruecos,Semiconductors,Marruecos,North Africa,First Class,2,1,1,1,1,199.9900055,0.9880084
48921,Tanzania,Semiconductors,Tanzania,East Africa,First Class,2,1,1,1,1,199.9900055,0.96225965
48920,Tanzania,Semiconductors,Tanzania,East Africa,First Class,2,1,1,1,1,199.9900055,0.96225965
48914,Rusia,Semiconductors,Rusia,Eastern Europe,Standard Class,5,4,1,1,1,199.9900055,0.95857954
48913,Sierra Leona,Semiconductors,Sierra Leona,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
48912,Sierra Leona,Semiconductors,Sierra Leona,West Africa,Standard Class,3,4,-1,0,1,199.9900055,1.536826e-05
48912,Sierra Leona,Semiconductors,Sierra Leona,West Africa,Standard Class,3,4,-1,0,1,199.9900055,1.536826e-05
48911,Sierra Leona,Semiconductors,Sierra Leona,West Africa,Standard Class,2,4,-2,0,1,199.9900055,1.536826e-05
48908,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
48903,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
48902,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,3,4,-1,0,1,199.9900055,1.536826e-05
48893,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
48892,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
48883,HungrÃ­a,Semiconductors,HungrÃ­a,Eastern Europe,Standard Class,4,4,0,0,1,199.9900055,2.7179029e-05
48882,Israel,Semiconductors,Israel,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.3907582e-05
48877,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,3,4,-1,0,1,199.9900055,1.9254525e-05
48871,Ucrania,Semiconductors,Ucrania,Eastern Europe,Second Class,2,2,0,0,1,199.9900055,2.7211861e-05
48863,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,First Class,2,1,1,1,1,199.9900055,0.96065044
48856,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,2,4,-2,0,1,199.9900055,1.536826e-05
48849,Mali,Semiconductors,Mali,West Africa,Standard Class,5,4,1,1,1,199.9900055,0.978921
48835,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.97381073
48823,Austria,Semiconductors,Austria,Western Europe,Standard Class,4,4,0,0,1,199.9900055,1.99026e-05
48822,Austria,Semiconductors,Austria,Western Europe,First Class,2,1,1,1,1,199.9900055,0.9781058
48818,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
48816,Egipto,Semiconductors,Egipto,North Africa,Standard Class,2,4,-2,0,1,199.9900055,1.7730652e-05
48812,Canada,Semiconductors,Canada,Canada,Standard Class,3,4,-1,0,1,199.9900055,1.9550032e-05
48812,Canada,Semiconductors,Canada,Canada,Standard Class,3,4,-1,0,1,199.9900055,1.9550032e-05
48809,Egipto,Semiconductors,Egipto,North Africa,Standard Class,5,4,1,0,1,199.9900055,0.9253047
48809,Egipto,Semiconductors,Egipto,North Africa,Standard Class,5,4,1,0,1,199.9900055,0.9253047
48807,Egipto,Semiconductors,Egipto,North Africa,Standard Class,3,4,-1,0,1,199.9900055,1.7730652e-05
48805,Ghana,Semiconductors,Ghana,West Africa,Second Class,6,2,4,1,1,199.9900055,0.96287906
48802,RepÃºblica Checa,Semiconductors,RepÃºblica Checa,Eastern Europe,Standard Class,3,4,-1,0,1,199.9900055,9.451042e-06
48797,Ruanda,Semiconductors,Ruanda,East Africa,Standard Class,3,4,-1,0,1,199.9900055,1.5515285e-05
48792,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
48781,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Second Class,2,2,0,0,1,199.9900055,1.5511985e-05
48777,SudÃ¡n,Semiconductors,SudÃ¡n,North Africa,Standard Class,3,4,-1,0,1,199.9900055,3.2560893e-05
48775,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Second Class,6,2,4,1,1,199.9900055,0.95998925
48773,Guinea,Semiconductors,Guinea,West Africa,Second Class,4,2,2,1,1,199.9900055,0.96468586
48771,Namibia,Semiconductors,Namibia,Southern Africa,Same Day,1,0,1,1,1,199.9900055,0.9197321
48771,Namibia,Semiconductors,Namibia,Southern Africa,Same Day,1,0,1,1,1,199.9900055,0.9197321
48770,Namibia,Semiconductors,Namibia,Southern Africa,Standard Class,6,4,2,1,1,199.9900055,0.95707554
48760,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Standard Class,6,4,2,1,1,199.9900055,0.95707554
48759,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.98909783
48757,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,3,4,-1,0,1,199.9900055,1.536826e-05
48749,Irak,Semiconductors,Irak,West Asia,Standard Class,5,4,1,1,1,199.9900055,0.9548592
48745,CamerÃºn,Semiconductors,CamerÃºn,Central Africa,First Class,2,1,1,1,1,199.9900055,0.93346196
48745,CamerÃºn,Semiconductors,CamerÃºn,Central Africa,First Class,2,1,1,1,1,199.9900055,0.93346196
48744,CamerÃºn,Semiconductors,CamerÃºn,Central Africa,Second Class,5,2,3,1,1,199.9900055,0.9520671
48742,Bulgaria,Semiconductors,Bulgaria,Eastern Europe,Second Class,3,2,1,1,1,199.9900055,0.98634076
48741,Bulgaria,Semiconductors,Bulgaria,Eastern Europe,Second Class,2,2,0,0,1,199.9900055,2.4286734e-05
48728,CamerÃºn,Semiconductors,CamerÃºn,Central Africa,Standard Class,4,4,0,0,1,199.9900055,1.3416725e-05
48720,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Second Class,6,2,4,1,1,199.9900055,0.98214597
48715,Egipto,Semiconductors,Egipto,North Africa,Standard Class,6,4,2,1,1,199.9900055,0.96086895
48715,Egipto,Semiconductors,Egipto,North Africa,Standard Class,6,4,2,1,1,199.9900055,0.96086895
48712,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
48711,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
48710,HungrÃ­a,Semiconductors,HungrÃ­a,Eastern Europe,Standard Class,6,4,2,1,1,199.9900055,0.977856
48706,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
48701,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,2,4,-2,0,1,199.9900055,2.0483432e-05
48701,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,2,4,-2,0,1,199.9900055,2.0483432e-05
48699,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,5,4,1,1,1,199.9900055,0.96703756
48696,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
48696,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
48695,Irak,Semiconductors,Irak,West Asia,First Class,2,1,1,1,1,199.9900055,0.9213723
48688,Bielorrusia,Semiconductors,Bielorrusia,Eastern Europe,Standard Class,4,4,0,0,1,199.9900055,2.395746e-05
48686,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Standard Class,2,4,-2,0,1,199.9900055,2.4864441e-05
48683,Ruanda,Semiconductors,Ruanda,East Africa,Second Class,4,2,2,1,1,199.9900055,0.9708509
48679,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,5,4,1,1,1,199.9900055,0.9783917
48668,Guinea,Semiconductors,Guinea,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
48663,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
48659,Bielorrusia,Semiconductors,Bielorrusia,Eastern Europe,Standard Class,5,4,1,1,1,199.9900055,0.9795934
48658,Bielorrusia,Semiconductors,Bielorrusia,Eastern Europe,Standard Class,4,4,0,0,1,199.9900055,2.395746e-05
48656,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,2,4,-2,0,1,199.9900055,2.0483432e-05
48655,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9710452
48619,Tanzania,Semiconductors,Tanzania,East Africa,Second Class,5,2,3,1,1,199.9900055,0.9668142
48610,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9710452
48605,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,6,2,4,1,1,199.9900055,0.9553347
48602,Mali,Semiconductors,Mali,West Africa,Standard Class,3,4,-1,0,1,199.9900055,2.5935704e-05
48597,Ucrania,Semiconductors,Ucrania,Eastern Europe,Second Class,3,2,1,1,1,199.9900055,0.9903222
48595,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,6,4,2,1,1,199.9900055,0.977927
48594,Ucrania,Semiconductors,Ucrania,Eastern Europe,Second Class,5,2,3,1,1,199.9900055,0.9906944
48589,Egipto,Semiconductors,Egipto,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.9253047
48588,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,4,4,0,0,1,199.9900055,2.1813124e-05
48586,Irak,Semiconductors,Irak,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.2592275e-05
48572,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
48571,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
48566,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
48562,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,First Class,2,1,1,1,1,199.9900055,0.9634159
48536,Jordania,Semiconductors,Jordania,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.57967e-05
48521,Polonia,Semiconductors,Polonia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.98158294
48487,Rusia,Semiconductors,Rusia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.9554958
48483,Rusia,Semiconductors,Rusia,Eastern Europe,Second Class,4,2,2,1,1,199.9900055,0.98792434
48477,Rumania,Semiconductors,Rumania,Eastern Europe,Standard Class,3,4,-1,0,1,199.9900055,1.884903e-05
48472,Mongolia,Semiconductors,Mongolia,Eastern Asia,Standard Class,3,4,-1,0,1,199.9900055,2.5454603e-05
48471,Canada,Semiconductors,Canada,Canada,Standard Class,2,4,-2,0,1,199.9900055,1.1782699e-05
48468,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
48467,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,3,4,-1,0,1,199.9900055,1.536826e-05
48466,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.642228e-05
48464,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,5,4,1,0,1,199.9900055,0.95737
48461,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
48458,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.2317694e-05
48451,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
48445,Canada,Semiconductors,Canada,Canada,Standard Class,6,4,2,1,1,199.9900055,0.95910627
48443,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,4,4,0,0,1,199.9900055,1.3472666e-05
48431,Zimbabue,Semiconductors,Zimbabue,East Africa,Second Class,2,2,0,0,1,199.9900055,2.3124167e-05
48416,Canada,Semiconductors,Canada,Canada,First Class,2,1,1,1,1,199.9900055,0.90586805
48405,Canada,Semiconductors,Canada,Canada,Standard Class,6,4,2,1,1,199.9900055,0.95910627
